a,b,c,alpha,beta,gamma
4.001147,7.2708626,15.51144,93.98232,97.389084,105.888405
5.769608,5.799862,5.679348,59.97074,60.77621,90.475266
6.4759774,6.7713795,8.004456,90.20406,89.97672,89.925674
3.2761407,10.395734,6.4303117,107.12495,85.76759,86.43241
4.225291,6.7649493,11.072088,106.33148,90.804474,90.11712
5.288607,5.352413,5.8470306,116.9374,87.39758,97.739815
5.5767875,5.598313,9.683564,72.691185,73.089806,60.11752
3.08611,5.123767,10.017341,76.972885,84.58302,87.37348
3.0590863,6.045728,8.0865555,89.52722,88.68179,96.24719
5.664691,5.6747937,5.7164464,119.08702,119.02135,91.160576
4.7417035,4.764575,20.676937,89.190346,104.76993,90.080986
5.433116,5.7777185,10.637421,89.97359,92.78326,92.96843
4.254027,8.51897,8.603147,89.78314,89.98625,89.893684
5.651299,6.745806,6.8782578,106.28649,108.871056,100.50624
5.653626,6.812313,8.05015,95.73878,90.176315,101.41301
5.601794,7.6013656,5.6025853,64.4757,93.70103,115.551674
7.689756,7.753679,8.02958,62.565018,62.142307,60.82756
6.733698,6.733497,6.7358723,93.397,93.61648,93.56037
5.7212496,5.7407646,8.746301,109.07897,71.08974,99.453835
7.816285,9.84025,10.844118,75.915764,83.547585,76.30282
5.149673,5.179133,7.9610248,71.12525,71.538864,79.8358
5.4128,5.5808597,7.740436,89.8608,89.978485,89.32371
6.732248,7.0346165,9.813467,90.15039,99.3025,103.70576
7.404408,8.786165,9.5430975,103.520424,103.10161,107.39066
5.858324,5.891933,7.574912,73.755905,73.47966,71.89549
7.718135,9.70468,9.730855,107.336365,97.03261,104.8237
4.679168,5.452984,6.1405296,96.49247,93.53895,103.87449
4.814782,7.085523,7.8222833,114.552315,86.435005,102.94658
5.116164,5.580768,5.095746,91.86019,61.546097,63.40992
6.753136,8.360813,9.217776,115.99765,101.41702,100.77899
3.87296,3.8942938,16.048943,89.259995,89.72047,89.61513
4.9951863,5.5041885,5.1158175,62.297302,118.653366,116.23611
5.184416,5.366378,8.989547,105.96046,89.48327,118.66667
6.773694,6.789623,6.8282146,91.53355,90.3883,93.153435
4.697763,5.633919,7.789057,86.40088,89.67108,89.574135
3.061929,5.1762867,5.210612,107.15181,90.61705,89.97559
5.017056,6.3093123,8.461709,110.3402,90.14665,92.95131
6.012302,6.094334,8.515715,89.94606,90.33754,90.23838
5.2796683,5.819581,5.976254,62.402287,89.561455,71.901
4.731558,5.675371,7.832991,86.21051,88.69669,88.040596
5.04322,5.3873506,7.603004,104.480316,102.75674,105.40019
4.973515,6.096228,4.983852,65.86437,89.99008,114.06146
5.2186837,5.2150264,6.4436874,90.12276,90.23343,91.80115
5.0773764,5.0990357,7.6986947,109.12574,101.43909,100.70828
6.114344,6.1369095,10.616845,90.416756,106.483574,119.49012
5.2411876,6.1390567,7.8785844,89.70076,90.83364,91.62477
5.187857,5.1897836,7.9553566,71.17899,83.680374,70.63109
4.807343,5.8072014,8.075264,92.596535,90.642746,90.16236
5.1904926,7.215635,5.097428,109.3289,97.7331,106.91924
3.686372,5.6351314,7.155404,90.299995,102.53387,91.15865
5.62463,5.817457,9.388153,83.8162,76.64039,87.20769
5.151595,5.3460975,7.4761043,86.9934,89.81333,89.513725
4.656148,5.556055,7.5017195,84.50991,89.27507,88.85874
4.702133,5.631578,7.77387,86.16241,89.246635,88.98077
4.685139,4.9480267,17.836195,90.98936,95.20668,89.91414
4.482619,6.696723,6.7521553,83.67225,70.90437,70.6543
5.397228,5.398517,10.555715,94.809006,95.777855,119.84867
5.1270065,5.452409,8.803095,86.55926,73.320114,117.9761
5.178275,5.1908298,9.003016,105.20045,90.09127,99.74886
5.151741,5.1643014,7.2953796,107.21215,109.22435,96.40639
4.6356416,4.8126674,13.624724,88.69229,88.97709,110.53371
3.5421665,3.5443025,16.968163,83.91542,83.92441,59.909943
4.373475,6.650103,6.6669674,83.82522,70.95284,70.87935
6.178739,6.2562714,8.795942,90.13859,89.67349,89.94005
7.308729,7.577751,9.998311,85.7539,109.58856,118.6402
4.214659,6.116265,7.9984374,103.594055,105.260086,90.11252
5.962221,5.961528,8.4271965,90.17554,90.16381,90.2247
5.9678755,5.9403076,5.934775,59.127983,60.036667,59.836906
6.246801,7.2100453,7.371872,106.929535,102.57798,109.872246
5.126993,5.5042076,9.071785,85.16913,73.64463,117.82293
6.323792,6.548455,6.6459794,73.8683,61.91677,61.515728
5.022131,5.631304,7.493941,97.41396,106.14393,115.161194
5.01484,5.0947785,6.03953,91.18281,92.03908,107.18032
7.382109,9.23488,9.283424,108.8318,97.11564,105.915146
4.937422,6.804486,6.862984,75.3217,69.495186,69.07919
5.605692,5.6275287,5.7147427,60.583405,60.678116,60.798603
5.4454713,5.4481773,5.4471703,90.16348,90.09041,90.00257
6.7044435,8.4892,3.3653164,89.848145,120.33626,73.32165
5.612613,11.294036,9.925115,27.764029,50.02385,55.27723
4.697247,5.5823007,7.7510414,85.92091,88.59359,88.430786
5.831279,7.320715,7.3333774,106.19895,97.96347,112.392914
5.9176273,5.965707,8.414452,90.48322,90.43193,90.2317
6.538654,6.6092434,6.609832,91.67844,91.62316,91.656944
7.112218,5.666348,6.0340686,67.01171,105.32601,107.94727
6.597463,7.628953,8.508439,102.94648,97.32494,106.793106
6.894131,7.4396653,9.984285,109.82232,90.84693,116.19845
5.091934,5.134651,5.2981153,96.95943,115.98801,114.146935
5.616147,5.644961,5.6648774,117.731895,119.262276,91.570694
5.117191,5.181365,5.943035,73.320305,89.99527,80.804474
5.039579,5.094051,5.359567,105.95954,98.89443,119.00328
6.042211,6.0538397,6.058226,119.57835,119.480286,90.66726
3.3765595,3.3713546,25.697277,80.33265,95.5448,120.09526
5.21063,5.4041166,7.9389396,89.68244,88.18527,89.49268
5.34953,5.70953,9.475943,91.62098,104.43423,117.5571
3.250019,5.577489,5.6798058,96.072975,104.52757,104.91868
6.943238,6.9628634,10.082845,71.724945,79.12361,65.87036
4.731632,5.6231194,7.7140527,84.83667,87.13339,86.2136
5.4568777,5.619713,8.447926,108.962204,71.62927,88.63772
2.821058,10.948725,4.9291573,102.914406,89.91178,95.91988
3.803259,5.7869043,7.189752,82.980545,89.028595,82.06589
2.739849,4.6904025,12.793018,89.9941,90.09492,94.96047
4.867542,5.799344,8.203557,87.01732,89.00003,87.08105
5.978175,5.9845853,5.999137,117.358215,64.12694,84.21857
5.4154844,5.4211397,13.434521,90.33913,89.20829,119.18295
5.596269,5.685067,7.9436946,90.25163,90.0385,90.05157
6.643942,6.648239,6.676142,109.56257,109.53785,109.3901
4.992874,5.4062424,7.7710133,84.32479,93.06461,90.65209
5.897392,6.0593953,6.118717,57.44836,59.526978,61.29538
4.564482,5.4658966,7.5285115,86.054825,88.733894,88.04433
5.06216,5.097806,7.6650023,71.489494,71.63381,80.39506
4.660123,5.531687,7.660619,85.24314,86.91342,86.25868
6.573771,8.704931,11.4080305,107.32631,96.76307,100.12764
5.3658147,5.5195756,7.9473786,90.05951,90.35639,90.000916
5.298686,5.302788,7.8610497,82.21659,70.799515,67.62801
5.485847,5.5909452,7.7755466,89.99004,91.71854,90.939926
5.341104,5.3512936,8.475873,90.04093,108.26112,118.915276
4.008352,7.6812944,7.5913987,87.20526,74.622345,75.522545
6.4723063,6.533974,9.638975,71.38093,79.42108,67.89975
5.9418497,5.9761963,8.727188,71.63786,79.17966,68.76651
6.031001,6.082491,8.568772,90.394936,90.34251,90.19691
3.076182,5.0980678,7.6506996,106.68764,98.04539,87.72456
5.149189,6.0995245,6.323368,108.42748,92.5481,112.15625
6.5208597,10.642677,8.348257,62.441418,66.96029,90.0338
4.309047,7.7975955,5.3616405,94.462006,66.10321,73.9414
5.1543927,5.965642,5.2372246,65.68559,119.3253,113.265465
5.187612,5.4853396,7.529311,94.22861,90.254814,90.11238
5.174564,5.2832537,7.9188423,88.59964,87.06489,85.8143
7.438302,8.94167,9.6504135,103.78905,102.89852,107.66866
5.454823,5.5297866,5.7265515,116.17441,116.41188,91.154434
5.2125916,7.245643,5.2062306,108.88459,99.353485,105.96889
3.996075,6.8395605,7.314894,116.76989,105.93568,90.11582
3.006332,6.9358954,10.149765,93.189064,90.03108,97.00647
5.4752493,5.4683557,5.4410267,61.1831,61.099335,61.05012
7.101343,7.2101583,7.7287717,105.61462,105.843094,89.754456
3.788839,5.1437974,5.5453734,90.59332,98.50406,107.42632
5.810973,5.81193,7.838495,110.99055,111.55789,89.98648
2.9095497,14.077991,2.9108725,85.146774,60.77688,84.7127
5.552357,5.611481,7.974479,89.888245,89.72914,89.99236
8.839274,7.1120996,7.1345525,77.58723,110.04923,128.27289
3.69437,6.4031196,6.72437,110.44459,96.78059,90.93454
5.627314,5.634979,5.7040396,60.629932,60.564373,60.04563
6.051341,6.566233,6.9752526,73.79803,77.2512,70.733406
5.984359,6.012344,10.378922,73.655235,73.25046,60.156364
3.1572073,5.350918,5.36008,108.44216,91.08669,91.65992
5.672005,5.696453,5.6976876,90.68667,119.01444,119.711174
5.042465,5.0947413,7.6573215,101.48647,108.84992,100.97489
7.757114,9.711456,9.817247,107.27483,96.923775,104.53352
11.420099,5.6498103,5.711437,57.733612,57.614246,57.18858
5.070026,5.53123,7.651588,102.49189,103.96235,105.70694
5.2629194,5.457883,5.8686585,94.08181,117.198845,118.69593
5.215003,5.3505955,8.142308,74.42223,74.874466,77.25605
5.1025343,7.397613,5.366271,86.00861,89.98776,89.982
3.874119,3.9029293,18.95842,94.95999,95.61594,89.97967
4.992815,5.053571,7.5808105,101.69934,108.80538,100.991905
4.892054,4.9251776,5.120784,89.94358,89.403465,88.71919
6.754317,6.7628145,9.745316,83.42204,103.90058,119.663765
5.6438794,5.63668,7.8838034,85.1912,137.10541,123.541824
6.919778,6.893625,5.887621,73.60166,105.300964,98.50223
6.3578067,6.3335805,6.3629637,70.4776,109.41342,70.641365
5.512519,5.773838,6.8863487,107.64216,97.09592,108.73522
5.893064,6.0919986,8.445567,89.876274,90.31254,89.92342
7.083411,7.084853,13.900359,94.92692,94.96445,119.19563
5.249876,5.4413776,7.443873,106.69582,108.219635,98.78891
3.763681,5.6647143,6.9739647,88.21095,82.511505,89.32648
5.2383075,9.941589,5.150412,106.96092,61.863712,91.28253
5.112115,5.4491515,5.694336,89.82953,106.504906,94.628944
6.079306,6.181558,8.660151,90.04048,89.91834,89.83537
6.027302,6.135301,8.622006,90.320656,89.6864,89.911835
3.8284652,7.7402444,9.59161,66.120255,90.04643,89.80225
5.777162,5.8314123,7.624696,72.48887,71.33868,71.67103
6.69974,7.8318005,11.547321,102.23462,103.92069,88.46553
6.300592,6.3275356,6.3348055,91.09254,91.06888,91.15151
6.350929,6.4770923,7.029925,114.00246,110.75007,88.80568
4.738631,6.1406245,6.3751917,100.314545,98.76672,89.05598
3.8697596,3.9085326,31.65062,60.946262,60.91907,60.298977
3.1022937,5.3756957,5.443817,110.556656,91.09699,89.9466
5.630203,5.5813465,7.9302783,90.74537,89.97717,89.9941
3.881653,3.885866,15.188596,96.93168,96.92743,89.991684
6.148579,7.016981,8.625694,107.11616,110.84569,90.010864
5.2738957,5.584677,4.927384,113.62543,63.94105,120.67995
8.190521,10.137148,10.165209,107.686165,97.22929,105.478645
5.213853,6.6907525,7.583715,91.726326,89.84927,112.07749
8.839453,7.2619233,7.2774587,76.471085,112.63265,127.71557
2.9665277,9.924628,6.469134,99.438774,103.33232,93.123985
5.177909,5.271898,5.4935656,62.63698,89.778244,62.292942
6.4986405,6.4890194,6.9327464,73.23963,76.345276,104.634575
5.0821385,5.4747796,7.4999185,84.19249,89.874756,89.80349
5.0771523,7.412881,5.33143,93.7216,89.167854,89.954865
5.4319634,5.5289817,7.6034756,108.45345,110.28523,93.8252
7.2445707,7.162825,7.5434422,91.89818,99.81083,119.8656
4.835984,5.101245,5.1330347,119.02113,98.379326,92.54934
3.087781,5.1361394,10.150092,101.15361,93.951324,102.75714
6.438268,8.41,11.166819,106.76588,96.67224,100.286026
5.448924,5.7758937,6.046054,62.057377,68.02274,68.04275
5.059929,5.133507,5.952641,107.12827,89.93189,99.37728
7.673432,8.202183,10.73926,109.580894,91.09754,115.93524
5.6207585,5.727512,9.73754,106.48997,90.02798,60.64733
7.22774,7.644696,8.206897,97.4178,115.030525,107.84796
4.707371,5.632916,7.781428,86.10635,89.375656,89.122826
7.967433,7.966087,7.960289,43.123344,43.14834,42.855976
5.109771,5.835873,5.865523,110.81008,115.78846,86.245804
5.803598,5.8163676,8.102464,88.90588,106.94303,109.9069
4.699204,5.656171,7.7574677,86.087364,89.315796,89.05541
5.180706,8.620199,9.166638,115.04157,93.48353,94.48015
5.116451,5.535345,5.1122537,117.03139,60.713448,118.18751
5.864187,7.190493,7.9510345,108.06172,97.09474,105.81044
5.8068213,5.8093452,10.054657,73.283516,89.961235,120.08865
5.1537,5.1994004,7.9421105,108.989944,101.142685,100.859505
5.9987507,5.974794,8.422597,89.94163,90.56293,90.32848
5.469247,5.487315,7.2087336,107.89932,107.87633,95.31536
5.4521527,5.5953593,7.73141,108.70786,108.762184,93.90914
7.514459,8.04406,9.363472,91.57138,102.75869,94.761765
6.89393,7.1048,9.7078085,80.00892,84.96405,75.35603
8.244371,8.612046,8.86915,70.76197,75.33115,73.349464
5.525753,5.564963,7.828572,89.94409,89.95781,89.90447
5.269374,7.2503347,8.061275,62.64156,80.8462,84.748375
5.906772,6.1128755,6.1720886,90.90869,90.157616,91.80485
4.911309,5.0012054,5.1952987,78.809845,77.09314,116.27442
4.99065,4.9914093,10.018223,90.505875,97.978615,117.46732
5.380466,5.379818,7.2292123,110.235634,113.70498,89.8061
5.974136,6.02594,6.033721,91.701614,118.60279,119.02207
6.410908,6.3853207,6.4249225,70.44069,110.92858,71.71373
5.118053,5.335464,7.400744,93.40666,90.1471,89.99325
6.059585,7.02145,7.0273857,61.292458,64.528786,64.49522
2.932229,5.9750714,10.392093,97.515785,96.908966,92.720726
6.1502156,6.402838,9.410861,78.29641,77.96278,75.99387
5.06793,5.3583193,6.2381124,90.366356,90.00034,90.32507
6.0964646,6.043271,8.709213,68.19212,78.40027,69.81688
4.219787,8.31534,9.695015,101.990364,102.11269,91.927734
5.9321485,5.957468,8.391428,90.742874,90.45216,90.28728
6.143425,6.2876234,6.4446163,92.10613,101.25824,117.87799
5.105228,5.5033627,7.5037537,95.834625,90.06116,90.044174
5.401869,5.6968503,7.034434,104.48112,96.25876,112.1703
6.993579,7.091689,7.1764665,100.142555,108.157814,100.12069
5.483607,6.6417418,7.671516,108.57517,95.51966,104.957405
4.69112,5.5533066,7.504422,96.1026,90.26774,90.29247
5.014875,5.4228306,6.3357506,90.01094,90.52133,91.133255
5.7891684,6.175705,6.518585,114.88917,95.76741,111.71153
3.634134,6.1756225,12.141031,93.53319,90.02793,106.41796
5.386434,5.4082637,7.417609,107.100975,107.56797,97.952354
5.743316,6.227967,6.771008,115.82981,96.63219,109.58396
5.8139415,5.8475356,5.8248043,120.45493,91.03751,59.370262
5.672687,5.7085776,7.521076,71.89067,71.55612,70.37802
5.364575,5.3640084,10.368308,85.2729,99.92957,119.96465
6.904958,7.8154984,8.426191,92.668724,97.220406,96.92512
6.365075,6.7189846,10.26313,70.91654,89.99478,90.00623
5.881074,5.8857746,7.591843,73.48839,72.89562,71.03543
5.616829,8.000989,5.80025,89.809166,91.52266,89.27215
5.863435,6.0341578,8.449692,90.14852,90.62516,89.98836
3.450697,3.5453722,11.77295,92.834175,96.17323,90.19396
5.417853,5.421574,5.479746,119.63052,119.45496,90.01367
7.419623,9.264691,9.294692,108.32308,97.16193,105.42796
6.6410003,7.0443873,7.119216,75.35624,78.70828,61.464878
6.693469,7.978018,8.376008,102.290115,104.147156,87.52025
5.150667,5.552055,7.621711,83.97213,89.78397,89.88745
6.3999205,6.6097574,8.405172,74.93098,70.75694,80.647606
5.509432,7.2727604,7.662698,104.39935,105.390564,107.70465
5.49133,5.4982085,6.151002,90.18742,90.010864,106.5719
2.8470025,6.3360763,9.427677,90.012115,89.98914,90.07531
5.732406,8.233356,5.737582,89.96235,90.02071,90.01809
5.1277404,5.545728,9.099218,85.10298,74.337204,118.24346
6.618079,7.5684123,7.621311,106.36794,110.50435,109.29937
5.239821,5.2506285,7.7198663,104.54293,107.959015,99.37398
5.716131,6.385206,6.0645623,100.63084,97.22386,100.58811
4.992235,5.302052,7.5289693,104.63758,102.99193,104.49853
5.263254,5.709926,9.234516,73.24116,91.37187,116.04405
5.9343123,6.935369,6.8313823,95.58971,75.26371,105.30656
5.0568175,5.36118,8.800629,74.05356,90.47428,61.41682
6.341147,6.388881,9.009,89.90317,89.89923,89.99137
5.201764,5.3512096,8.07212,73.14962,71.660095,78.22047
5.0203896,5.802542,6.4991136,102.70391,97.42281,106.5056
6.029632,6.0297318,7.077616,107.19397,107.94179,88.16692
6.965393,7.2919483,8.581592,89.128044,104.25828,106.21289
2.974301,7.898833,13.481976,89.94924,89.93383,89.700554
7.347696,7.6833754,10.200517,75.161194,81.33174,84.61792
5.400738,7.0884156,10.058922,98.013794,97.73386,112.000015
5.520923,6.0149684,8.15726,66.34131,99.04091,91.295135
5.2771783,5.7073402,7.535437,90.06302,90.33811,90.64619
5.028546,5.0445867,9.72807,76.103226,76.04877,60.85114
7.412472,9.230731,9.234178,108.497665,97.20642,105.89479
4.176213,6.4395037,7.2069063,70.630745,89.391815,89.31601
5.979594,6.056146,8.444767,89.87133,90.373955,89.81294
5.099674,5.5536084,7.648476,103.2296,103.31966,105.81999
6.243767,7.093964,7.6545305,110.12212,73.60796,113.35939
5.777148,7.363894,8.203824,82.56684,75.75957,70.30242
5.207331,5.507152,7.777222,108.47334,97.504616,105.17909
6.0950747,6.039988,8.953829,65.78164,77.150444,69.4007
6.860851,7.5611334,7.766035,98.820435,114.449486,107.95584
5.0946527,8.983086,5.5197697,107.59283,116.32863,90.35124
5.401526,4.3604913,6.8002195,118.668495,66.18393,129.06453
5.172571,5.473014,5.733506,110.49581,107.00781,92.41277
5.201462,5.684828,5.8716254,109.58808,104.308815,89.770546
6.0586677,6.069372,6.105022,59.697468,60.393356,60.14976
8.248507,6.9319267,7.248261,79.80155,102.8547,124.62377
4.9062314,5.348304,5.462627,107.04164,95.91419,97.263596
7.318538,7.374855,7.829572,108.68824,94.33146,95.76532
5.991351,6.026438,8.495727,90.30604,90.23775,90.2592
5.0227065,5.203892,5.9839764,102.64615,90.57236,99.506584
5.20019,5.48608,7.6403317,85.86239,89.73654,89.84415
5.920276,6.0412316,8.44687,90.12421,90.38269,90.13207
6.648561,6.678758,9.928885,71.506,79.793594,66.907036
6.022215,6.187094,6.2439585,77.69302,70.18258,74.26204
6.2669215,6.2634854,7.689493,66.03882,66.064255,89.89422
5.537041,7.622058,10.846836,69.70277,89.488914,89.59965
4.842692,7.5816593,7.8837442,106.18502,102.14537,90.46266
5.2565,5.447248,7.610329,92.99601,89.97987,90.63722
6.5585,6.559871,9.836362,101.65803,108.8274,102.18484
7.668201,8.039143,8.08847,93.24143,92.41913,102.054184
5.1554484,5.191433,7.903426,102.37562,108.7092,101.43211
6.535735,6.537351,7.2061934,91.660095,116.08706,90.035545
2.937993,4.949631,9.357383,90.034996,92.41619,90.37545
3.0977197,6.3508143,6.114352,67.23151,83.24315,108.942215
5.023904,10.2012,9.776476,16.453878,29.313198,33.230797
5.9002886,6.021188,6.480556,63.837383,89.25415,87.4427
5.320574,5.3014493,7.4875255,97.70513,110.68297,108.25465
4.980106,5.126768,5.8515425,107.797646,89.25599,99.96188
5.14845,6.5951004,6.8897448,107.94249,105.38025,96.808754
3.838985,7.4278913,7.447084,86.28541,104.81694,104.78438
3.283518,6.2584467,9.534598,105.133125,91.07124,91.79937
6.658515,6.731563,6.7947044,89.11259,89.24879,87.91486
7.455005,8.91686,9.681926,96.459145,91.916756,105.53007
5.50222,5.503669,9.627039,89.821335,106.496475,60.045815
5.92834,6.004421,8.425303,90.145226,89.88303,89.81555
5.856532,6.260823,6.4997606,68.13632,78.48764,85.110664
5.1156125,5.030882,5.071035,100.74811,98.948555,120.13407
4.31969,4.732148,13.278674,89.65797,87.07948,89.88724
5.272816,6.612863,7.4096885,107.57907,96.307175,104.04707
5.2885313,5.2024803,6.474025,115.01778,114.86107,90.00415
2.984181,7.3175087,7.332438,87.68448,101.62848,101.72157
4.900559,5.3314347,6.3782334,108.17688,86.97816,111.288185
5.228001,5.268228,5.285716,91.132126,102.47713,100.827896
5.609472,5.639016,5.694605,70.07615,79.62722,74.68434
3.629583,6.0249414,6.3287754,106.96252,96.411964,90.83803
6.409905,6.604982,6.7481933,105.60976,105.39917,116.126884
6.8076596,2.9388168,5.8942447,91.980125,103.58741,102.09852
5.141066,6.102731,6.3294683,108.335335,92.28485,112.28572
7.403005,8.786703,9.540205,103.523254,103.07385,107.398544
5.028465,5.8269506,6.6384015,76.41166,81.56712,106.92338
5.3756323,5.6486135,9.184966,107.811935,107.295265,90.10991
3.844143,7.3687525,7.404344,85.19582,75.17055,75.81308
7.51505,7.897395,9.238294,90.935646,104.743065,106.2544
5.161662,5.215477,7.904394,71.09843,71.10228,80.63914
6.657862,6.660749,7.711163,90.276726,111.84005,118.95092
5.182771,5.145025,6.240565,114.31052,114.77622,90.02124
5.128489,5.349863,5.12852,118.12942,118.98599,91.32534
7.819598,9.849038,10.70385,75.94301,83.9377,76.55232
5.601788,5.662695,7.9526095,90.313034,90.03887,90.13689
5.338332,5.3576007,7.487873,108.51584,108.32746,94.106064
5.092421,5.480226,4.953287,115.243645,62.808483,118.91201
5.260567,5.359715,8.066227,100.47189,108.195694,101.736015
6.209694,7.2122893,7.239166,95.95197,115.173416,115.41074
4.86511,5.8726125,8.138574,92.35548,90.14101,90.50778
5.024706,5.188339,5.5490904,62.15547,65.50153,62.780853
3.8554993,8.1934805,8.730003,62.78894,89.98685,90.079124
10.151821,7.093534,7.0109854,58.882603,43.459324,44.644306
5.0600567,5.5261106,4.989405,63.35075,118.81426,118.431725
5.731121,5.7428856,8.18981,90.053894,90.01696,90.09372
3.414195,3.4990964,11.767275,92.638596,96.05966,90.14601
4.863172,6.197283,7.706738,73.72313,89.75279,89.68065
3.950739,7.163536,15.18898,93.46361,97.35098,105.967224
5.045389,5.051955,7.5703325,82.76165,70.99813,68.34252
5.032995,5.315623,6.7229605,91.273834,90.81766,90.22412
3.9730873,3.9922578,7.7438107,89.85973,89.82824,89.67442
5.142098,5.1700997,6.006158,106.85053,90.02622,100.021965
4.8368773,8.168565,7.0351977,92.6179,106.549736,88.63253
5.285622,5.6356845,7.673677,106.779236,108.12026,97.31728
5.221577,5.7825475,6.929219,104.35373,109.57332,91.49588
4.1218424,9.4763775,10.369562,104.06282,101.2723,90.24114
5.148286,5.2207594,7.8570676,71.35905,71.4386,81.70016
5.158358,5.3645725,9.043571,73.453156,74.21647,61.51871
5.5997868,6.4247446,6.2030807,103.16999,97.563576,101.03191
4.526822,5.0505576,6.844203,89.60198,89.967285,89.37896
4.126016,5.8375626,12.466374,87.91177,87.68856,87.74905
6.680749,8.162489,8.175239,80.244156,65.91479,65.85099
5.058634,5.1617537,5.7668247,90.02755,106.60475,98.79496
4.641128,5.867231,8.304512,103.344505,99.53566,95.48658
5.7948604,5.8253317,5.783617,59.7889,60.45125,59.83458
5.57983,5.5799503,5.58008,89.99305,89.997375,89.98462
3.321412,5.697052,10.012846,94.6962,99.562355,73.06171
5.8951,5.957272,6.020767,119.5437,119.38735,90.458694
5.203305,5.3550987,7.283997,106.979996,108.3766,98.109055
3.736742,4.7883005,5.2644234,82.634285,88.315636,80.91188
3.7325084,5.143868,7.355078,110.6363,90.0963,68.670715
3.239746,5.2214036,9.802234,82.832466,89.82758,89.878044
4.6321545,8.435863,4.996694,89.906555,90.27253,89.06297
5.5891204,5.6327844,8.474097,70.139206,82.909096,68.41675
5.9170623,5.9159107,5.877928,119.91982,119.8964,89.73753
5.379292,5.536619,7.7242837,89.981735,89.98625,89.55051
5.222353,5.2342687,7.816134,103.63821,108.37758,99.41813
4.84604,6.0471897,6.220887,80.9747,68.56261,66.60665
7.507442,8.467544,9.355133,71.62425,82.09226,67.75148
4.920998,4.9393263,5.5370274,108.81164,108.13215,95.05767
7.073246,8.342935,11.560653,69.10267,73.752884,72.89582
3.830029,5.122982,6.641266,95.21131,105.68559,90.6013
9.464423,3.6378543,5.9007487,90.61116,149.76315,88.85936
5.190172,5.447547,6.708156,89.85625,89.648544,89.966385
5.5984983,6.6377,8.554791,100.56296,70.90563,81.93896
5.813664,6.0913873,6.1381536,100.73311,100.40312,98.79544
5.691921,5.693941,6.95315,114.008514,114.095955,90.13183
5.651008,5.7850323,8.072102,90.00612,90.381874,90.16318
5.518456,5.574393,7.2103815,72.806946,72.53219,72.09666
7.027481,7.221858,9.194541,69.37528,78.37008,75.82687
5.420504,5.592233,9.562093,89.33749,89.91712,86.584885
5.973603,6.0468597,8.544029,90.27072,90.24684,89.99958
6.662275,7.218357,10.793962,99.863594,93.214355,92.464424
5.633261,5.6444173,7.264162,103.98049,103.7611,106.05739
6.5167127,6.92872,6.512052,66.8861,75.268745,76.412865
3.831092,6.5709157,6.6121583,60.584923,87.8151,87.61292
5.7635446,5.765415,5.712836,59.691814,60.508198,90.27433
4.616094,5.531048,7.532196,85.813126,89.221146,89.01056
6.080167,7.6283693,9.12392,113.0241,108.97992,88.88315
5.195447,5.2515836,9.254173,75.13362,73.74078,60.634823
5.782262,5.947918,8.300252,89.895645,90.17671,89.81841
5.113617,5.5039434,8.9768,85.192024,73.26237,117.569885
5.134143,5.737628,5.8496375,119.4244,108.500244,89.725815
5.593264,5.5954313,7.3780584,71.548904,71.65473,70.86346
7.116952,7.174302,7.2919426,91.93479,116.13161,116.90916
6.386424,7.767352,7.864723,83.11789,114.84302,66.658424
4.943732,4.98946,9.612161,75.60316,75.8388,60.865837
7.614956,7.7722673,10.452909,85.16391,87.55492,85.848335
5.518685,5.583033,7.816525,89.79225,89.97646,89.99251
6.767877,7.2323813,11.306118,71.91777,88.417725,63.127594
4.0315704,7.0458493,4.0163107,73.16679,90.01466,106.20259
8.135292,8.257144,10.000047,102.23479,105.651566,97.31511
4.193764,5.7753687,5.8545365,88.52136,88.906296,89.298
5.75329,6.071963,6.1454077,101.32417,99.011,100.0397
4.865971,5.5120697,6.0752797,96.60469,96.1113,98.058846
5.258988,5.5256853,6.214233,73.52602,81.7913,66.66136
5.219168,5.166131,7.7376485,77.87959,104.24011,103.40147
5.3635597,5.76604,9.661281,86.10279,72.535675,116.86396
6.559416,6.575479,6.579726,109.55035,109.49789,109.41175
4.2542763,7.7645793,5.261029,86.72019,113.81046,74.06577
5.090791,5.661191,6.540541,90.55332,90.09979,90.069756
8.072916,10.037469,10.175052,107.72326,97.417816,105.16657
6.405539,6.42175,6.4217277,90.54413,90.6411,90.767365
6.3646894,6.404382,6.576561,99.85718,98.52724,99.58451
5.047175,5.1656003,7.7162294,75.465904,75.809204,81.24603
6.027237,6.2055106,8.577173,89.467766,89.85294,89.91702
5.582954,5.6970735,6.23166,116.936516,115.7994,89.919304
3.983824,4.327035,10.776691,88.648125,87.25237,63.044273
5.243968,5.2524915,6.386442,86.32132,106.789665,111.17334
5.352509,5.4344797,13.342866,89.105,89.253174,61.978523
5.0587444,5.096012,6.1444907,87.77256,86.35407,106.08795
4.753735,7.2111306,7.6029625,111.32998,90.34488,100.43358
5.314281,6.079529,5.746515,117.73609,90.09086,110.28681
5.783285,7.981118,8.976131,105.59871,98.532425,109.43187
5.205313,5.5513625,9.034428,74.62706,90.951355,62.58622
5.499204,7.2537646,7.5778556,102.785225,92.740906,90.09844
6.051633,6.111312,8.600926,90.503784,89.6274,89.70776
5.796401,5.825189,8.206863,89.999985,89.97496,89.98202
